gender,emotion,labels,source,path,aug_type,aug_params
male,disgust,7,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-07-02-01-02-11.wav,clean,
male,surprise,8,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-08-01-02-01-19.wav,clean,
female,sad,4,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-04-02-01-01-06.wav,clean,
male,angry,5,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-05-01-01-01-01.wav,clean,
female,sad,4,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-04-02-01-02-04.wav,clean,
male,fear,6,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-06-01-01-02-19.wav,clean,
male,sad,4,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-04-02-01-01-03.wav,clean,
female,happy,3,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-03-01-02-02-04.wav,clean,
male,angry,5,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-05-02-01-02-11.wav,clean,
male,angry,5,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-05-01-01-01-13.wav,clean,
male,surprise,8,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-08-01-01-01-23.wav,clean,
female,sad,4,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-04-02-02-01-02.wav,clean,
female,angry,5,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-05-01-02-02-14.wav,clean,
male,happy,3,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-03-02-01-02-03.wav,clean,
female,disgust,7,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-07-02-02-02-08.wav,clean,
male,surprise,8,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-08-01-02-01-21.wav,clean,
male,disgust,7,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-07-01-02-02-23.wav,clean,
female,neutral,1,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-01-01-02-01-24.wav,clean,
female,angry,5,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-05-01-01-02-06.wav,clean,
male,sad,4,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-04-02-01-02-17.wav,clean,
male,fear,6,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-06-01-01-02-11.wav,clean,
female,surprise,8,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-08-01-01-01-10.wav,clean,
female,disgust,7,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-07-02-02-01-10.wav,clean,
female,surprise,8,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-08-02-02-02-20.wav,clean,
female,happy,3,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-03-01-01-01-02.wav,clean,
female,neutral,1,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-01-01-02-02-08.wav,clean,
female,happy,3,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-03-02-02-02-20.wav,clean,
female,sad,4,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-04-01-02-01-20.wav,clean,
female,happy,3,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-03-02-02-01-22.wav,clean,
female,surprise,8,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-08-01-02-02-14.wav,clean,
male,surprise,8,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-08-01-01-01-07.wav,clean,
female,angry,5,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-05-02-01-01-22.wav,clean,
male,surprise,8,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-08-02-01-01-15.wav,clean,
male,surprise,8,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-08-01-02-01-09.wav,clean,
male,disgust,7,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-07-01-02-01-11.wav,clean,
female,fear,6,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-06-01-02-02-02.wav,clean,
female,sad,4,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-04-01-01-02-06.wav,clean,
male,fear,6,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-06-02-01-01-09.wav,clean,
male,sad,4,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-04-02-02-01-07.wav,clean,
female,surprise,8,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-08-02-01-02-08.wav,clean,
female,angry,5,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-05-01-02-01-20.wav,clean,
female,fear,6,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-06-01-01-02-02.wav,clean,
male,fear,6,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-06-02-02-01-21.wav,clean,
male,happy,3,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-03-01-02-02-13.wav,clean,
female,fear,6,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-06-02-01-01-24.wav,clean,
male,neutral,1,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-01-01-02-01-19.wav,clean,
female,disgust,7,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-07-02-01-01-08.wav,clean,
male,surprise,8,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-08-01-02-02-21.wav,clean,
female,fear,6,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-06-02-02-01-20.wav,clean,
female,neutral,1,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-01-01-01-01-08.wav,clean,
female,fear,6,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-06-02-02-01-06.wav,clean,
male,angry,5,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-05-02-02-01-07.wav,clean,
female,fear,6,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-06-02-01-01-10.wav,clean,
male,angry,5,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-05-01-01-02-03.wav,clean,
female,neutral,1,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-01-01-01-02-08.wav,clean,
male,happy,3,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-03-02-01-02-23.wav,clean,
male,fear,6,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-06-01-02-01-07.wav,clean,
male,fear,6,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-06-01-01-02-17.wav,clean,
male,surprise,8,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-08-01-02-02-01.wav,clean,
male,disgust,7,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-07-02-01-01-03.wav,clean,
female,fear,6,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-06-01-02-02-10.wav,clean,
female,disgust,7,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-07-01-01-02-04.wav,clean,
male,fear,6,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-06-02-02-02-09.wav,clean,
male,disgust,7,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-07-01-02-01-17.wav,clean,
female,sad,4,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-04-02-01-02-14.wav,clean,
male,disgust,7,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-07-01-02-01-13.wav,clean,
female,sad,4,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-04-02-01-01-20.wav,clean,
female,sad,4,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-04-01-02-01-08.wav,clean,
female,surprise,8,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-08-01-01-02-02.wav,clean,
male,sad,4,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-04-01-01-02-03.wav,clean,
female,happy,3,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-03-01-02-01-16.wav,clean,
female,fear,6,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-06-01-02-02-20.wav,clean,
female,disgust,7,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-07-01-02-02-20.wav,clean,
male,angry,5,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-05-01-02-01-23.wav,clean,
female,disgust,7,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-07-01-01-01-24.wav,clean,
male,fear,6,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-06-01-01-01-05.wav,clean,
female,happy,3,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-03-02-02-02-22.wav,clean,
female,disgust,7,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-07-01-01-02-22.wav,clean,
male,surprise,8,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-08-02-02-02-11.wav,clean,
female,fear,6,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-06-01-01-01-20.wav,clean,
male,sad,4,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-04-02-02-02-09.wav,clean,
female,surprise,8,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-08-01-01-02-16.wav,clean,
female,fear,6,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-06-02-02-02-22.wav,clean,
female,happy,3,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-03-02-01-02-08.wav,clean,
female,sad,4,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-04-02-02-01-24.wav,clean,
male,disgust,7,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-07-01-01-01-05.wav,clean,
male,sad,4,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-04-01-01-02-23.wav,clean,
female,fear,6,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-06-01-01-01-14.wav,clean,
female,fear,6,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-06-01-02-02-04.wav,clean,
male,happy,3,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-03-01-02-02-23.wav,clean,
male,sad,4,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-04-02-02-02-17.wav,clean,
male,happy,3,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-03-01-02-01-11.wav,clean,
male,sad,4,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-04-02-02-01-05.wav,clean,
male,surprise,8,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-08-02-02-02-17.wav,clean,
male,disgust,7,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-07-01-02-02-01.wav,clean,
male,disgust,7,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-07-01-01-01-19.wav,clean,
male,surprise,8,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-08-02-01-02-11.wav,clean,
female,surprise,8,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-08-02-01-01-20.wav,clean,
female,disgust,7,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-07-01-01-02-10.wav,clean,
male,neutral,1,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-01-01-01-02-11.wav,clean,
female,angry,5,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-05-02-01-01-02.wav,clean,
female,disgust,7,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-07-01-02-02-08.wav,clean,
female,surprise,8,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-08-01-01-01-04.wav,clean,
male,disgust,7,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-07-01-01-02-11.wav,clean,
female,neutral,1,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-01-01-02-02-22.wav,clean,
male,happy,3,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-03-02-02-02-23.wav,clean,
male,fear,6,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-06-01-02-01-19.wav,clean,
female,fear,6,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-06-02-01-01-20.wav,clean,
female,fear,6,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-06-01-02-01-04.wav,clean,
female,disgust,7,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-07-01-02-02-14.wav,clean,
female,happy,3,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-03-02-01-01-24.wav,clean,
male,happy,3,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-03-01-01-02-17.wav,clean,
female,sad,4,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-04-01-01-01-22.wav,clean,
male,sad,4,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-04-01-01-02-09.wav,clean,
male,neutral,1,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-01-01-02-01-01.wav,clean,
male,angry,5,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-05-01-01-02-07.wav,clean,
female,happy,3,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-03-01-02-01-04.wav,clean,
female,surprise,8,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-08-01-02-01-04.wav,clean,
male,fear,6,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-06-01-02-02-07.wav,clean,
male,fear,6,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-06-02-02-01-11.wav,clean,
male,disgust,7,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-07-01-02-01-03.wav,clean,
female,angry,5,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-05-01-02-02-16.wav,clean,
male,surprise,8,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-08-01-02-01-23.wav,clean,
male,sad,4,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-04-01-01-01-19.wav,clean,
female,angry,5,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-05-01-02-02-06.wav,clean,
male,sad,4,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-04-02-01-01-15.wav,clean,
male,disgust,7,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-07-01-02-02-05.wav,clean,
male,angry,5,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-05-01-02-02-13.wav,clean,
female,happy,3,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-03-01-02-02-06.wav,clean,
female,happy,3,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-03-02-02-01-06.wav,clean,
male,happy,3,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-03-01-02-02-07.wav,clean,
male,neutral,1,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-01-01-01-02-05.wav,clean,
female,surprise,8,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-08-02-02-02-06.wav,clean,
female,angry,5,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-05-02-02-01-04.wav,clean,
female,happy,3,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-03-01-02-02-14.wav,clean,
male,happy,3,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-03-02-02-01-05.wav,clean,
male,disgust,7,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-07-01-01-02-03.wav,clean,
female,sad,4,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-04-02-01-02-12.wav,clean,
male,fear,6,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-06-02-02-02-21.wav,clean,
male,happy,3,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-03-01-02-02-01.wav,clean,
male,surprise,8,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-08-02-01-02-09.wav,clean,
male,angry,5,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-05-02-01-02-03.wav,clean,
male,neutral,1,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-01-01-01-01-01.wav,clean,
female,sad,4,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-04-02-02-02-22.wav,clean,
female,fear,6,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-06-02-02-02-16.wav,clean,
female,disgust,7,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-07-01-01-01-04.wav,clean,
female,happy,3,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-03-01-02-01-18.wav,clean,
female,fear,6,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-06-02-02-02-18.wav,clean,
female,angry,5,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-05-02-02-01-02.wav,clean,
female,happy,3,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-03-02-01-02-20.wav,clean,
female,happy,3,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-03-01-01-02-02.wav,clean,
female,surprise,8,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-08-02-01-02-18.wav,clean,
female,sad,4,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-04-02-01-02-08.wav,clean,
female,angry,5,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-05-01-01-01-18.wav,clean,
female,happy,3,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-03-01-01-01-14.wav,clean,
female,disgust,7,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-07-02-01-02-22.wav,clean,
female,happy,3,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-03-02-01-01-04.wav,clean,
male,angry,5,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-05-02-02-02-23.wav,clean,
male,happy,3,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-03-01-01-02-15.wav,clean,
male,fear,6,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-06-02-02-01-17.wav,clean,
female,disgust,7,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-07-02-02-01-22.wav,clean,
male,angry,5,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-05-02-02-02-17.wav,clean,
female,disgust,7,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-07-01-01-02-08.wav,clean,
male,happy,3,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-03-02-01-02-05.wav,clean,
female,angry,5,RAVDESS,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/clean/train/audio/03-01-05-01-02-02-12.wav,clean,
